name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Chicago, IL, United States",2024-01-07,34.7,32.5,33.5,34.5,24.7,26.7,27.4,78.6,0.008,100,12.5,"rain,snow",0.1,0.4,20.8,12.3,275,1014.4,99.7,7,12.6,1.2,1,10,2024-01-07T07:18:17,2024-01-07T16:35:25,0.88,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-08,37.3,31.5,34.7,32.4,24.6,28.4,27.9,76.2,0.014,100,8.33,"rain,snow",0,0.2,25.3,14.6,127.3,1022.4,100,9.3,10.2,0.9,1,10,2024-01-08T07:18:08,2024-01-08T16:36:26,0.91,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-09,36.7,33.8,34.7,29.9,24.2,26.4,33,93.4,0.844,100,87.5,"rain,snow",3.9,0.4,31.2,17.1,47.6,991.5,100,2.7,3.8,0.4,0,10,2024-01-09T07:17:57,2024-01-09T16:37:28,0.94,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72534014819,KORD,KMDW,72530094846,F1983,KPWK,74466504838"
"Chicago, IL, United States",2024-01-10,34.7,30.5,32.9,26.8,20.8,23.9,26.9,78.4,0,0,0,"rain,snow",0.4,0.3,31,19.6,258.5,1000,100,9.5,12.7,1.1,1,10,2024-01-10T07:17:43,2024-01-10T16:38:31,0.98,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-11,34.7,28.7,31.7,28.7,21,24.5,25.5,78,0.003,100,4.17,"rain,snow",0.6,0.2,26,14.4,246.2,1008.9,91.5,8.5,35.4,3,2,10,2024-01-11T07:17:27,2024-01-11T16:39:36,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-12,37,30.3,34.6,31.4,20.7,25.6,31.8,89.6,0.495,100,62.5,"rain,snow",4.8,1.7,41.8,26.6,95,995.2,99.4,3.6,3,0.3,0,10,2024-01-12T07:17:09,2024-01-12T16:40:42,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-13,33.8,3.6,20.6,24.5,-18,6,14.8,77.9,0.023,100,33.33,"rain,snow",0.7,2.9,34.8,21.6,273.3,1002.7,98.3,4.6,16.5,1.4,1,10,2024-01-13T07:16:48,2024-01-13T16:41:49,0.08,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-14,1.8,-9.1,-5.7,-21.1,-32.3,-28.1,-14.1,66.3,0,0,0,snow,0.4,2.7,38.3,24.5,258.2,1022.6,55.7,7.7,54.9,4.8,4,10,2024-01-14T07:16:26,2024-01-14T16:42:57,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-15,2.4,-9.4,-3.8,-13.4,-31.9,-22,-12,67.3,0,0,0,,0,2.7,25.1,15.8,245.4,1026.3,72.8,9.8,53.2,4.6,3,10,2024-01-15T07:16:01,2024-01-15T16:44:06,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-16,4.2,-4.8,0.7,-15.7,-25.6,-19.1,-9.3,62,0,0,0,,0,2.6,33.1,21.1,249.5,1020.8,34.6,9.9,63.6,5.5,5,10,2024-01-16T07:15:33,2024-01-16T16:45:15,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-17,21.2,3.4,12.4,12.4,-16.1,-2.5,1.1,60.1,0,0,0,,0,2,29.4,16.9,238.5,1016.5,70.8,9.9,52.7,4.6,4,10,2024-01-17T07:15:04,2024-01-17T16:46:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-18,26.5,13.3,21.2,26.5,0.1,15.6,12.3,68.7,0.018,100,16.67,snow,1,2,23,11.6,335.2,1017.9,94.5,7.8,47.1,4,4,10,2024-01-18T07:14:32,2024-01-18T16:47:37,0.25,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-19,15.4,6.8,11.6,1.1,-9.6,-4.4,3.4,69.5,0.014,100,16.67,snow,0.8,3.2,31.1,17.3,310.3,1025,97.6,6.8,16,1.3,1,10,2024-01-19T07:13:58,2024-01-19T16:48:50,0.29,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-20,19.3,5.5,11.6,7.1,-10.4,-1.7,1,62.7,0,0,0,snow,0.2,2.7,27.3,14.8,309.8,1034.3,36.7,9.7,64,5.5,5,10,2024-01-20T07:13:22,2024-01-20T16:50:03,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-21,20.6,1.4,12.5,9.4,-9.7,1.7,2.1,63.5,0,0,0,,0,2.6,27.4,16.5,196.2,1035.5,47.8,9.9,51.3,4.4,3,10,2024-01-21T07:12:44,2024-01-21T16:51:16,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-22,34.7,21.5,29.6,28.3,8.8,19.5,23.8,79.3,0.016,100,20.83,"rain,snow",0.2,2.7,29.4,16.3,206.6,1025.4,100,7.7,11.3,1,0,10,2024-01-22T07:12:04,2024-01-22T16:52:30,0.39,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-23,37.3,33.8,35.3,37.3,27.6,32.4,33.5,93.2,0.283,100,58.33,"rain,snow",0.2,1.4,13,9,121,1024.2,100,2.1,10.5,0.9,1,10,2024-01-23T07:11:21,2024-01-23T16:53:45,0.43,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-24,39.1,34.6,37,38,29.9,33.1,35.6,94.5,0.163,100,45.83,"rain,snow",0,0.3,14.5,9.5,43.1,1020.8,100,2.3,12.1,1,1,10,2024-01-24T07:10:37,2024-01-24T16:55:00,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-25,40,37,38.6,35.7,31.6,33.2,37.2,94.6,0.218,100,20.83,rain,0,0.2,22.8,12.2,33.5,1018.3,100,1.1,19.8,1.7,1,10,2024-01-25T07:09:50,2024-01-25T16:56:15,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-26,41.3,38.3,39.3,39.2,30.9,34.8,38.1,95.4,0.251,100,58.33,rain,0,0,21.7,12.5,354.1,1019.3,100,4.1,13.9,1.1,1,10,2024-01-26T07:09:02,2024-01-26T16:57:31,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-27,41.5,37.3,38.7,38.4,30.9,34.7,37.1,94.1,0.021,100,8.33,rain,0,0,21,12.3,13.5,1021.7,100,3.1,17,1.4,1,10,2024-01-27T07:08:11,2024-01-27T16:58:48,0.57,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-28,39.4,34.7,37.8,32.5,28.1,30.3,33.3,83.7,0.035,100,20.83,rain,0,0,30.5,19.1,345.9,1020,99.7,7.6,20.8,1.8,1,10,2024-01-28T07:07:19,2024-01-28T17:00:04,0.6,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-29,39.4,31.4,34.9,32.1,23.4,27.2,30.5,83.9,0,0,0,,0,0,27.3,15,232.8,1020.3,85.8,9,55,4.8,5,10,2024-01-29T07:06:25,2024-01-29T17:01:21,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-30,41.5,37.1,39,35.9,29.5,32.8,33.1,79.6,0.013,100,4.17,rain,0,0,24.2,15.7,299.5,1013.8,100,7.9,14.2,1.1,1,10,2024-01-30T07:05:29,2024-01-30T17:02:38,0.66,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-01-31,39.2,37.1,38.1,34.4,28.7,31.4,32,78.5,0,0,0,,0,0,24.2,16.7,241.5,1019.5,88.2,9.9,27.3,2.4,1,10,2024-01-31T07:04:31,2024-01-31T17:03:55,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-01,55.1,35.6,41.4,55.1,29,36.1,35.1,78.8,0,0,0,,0,0,23.9,15.3,328.2,1014.5,38.5,9.6,72,6.2,5,10,2024-02-01T07:03:32,2024-02-01T17:05:12,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-02,41.4,33.7,37.8,36.5,26.7,31.2,31.6,78.4,0,0,0,,0,0,23,14.8,47.9,1020.6,74.4,9.9,32,2.7,2,10,2024-02-02T07:02:30,2024-02-02T17:06:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-03,40,30.3,34.3,35.9,25.8,29,29,81.2,0,0,0,,0,0,18.1,11.3,69.4,1020.3,18.4,9.3,67.8,5.8,5,10,2024-02-03T07:01:27,2024-02-03T17:07:47,0.8,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-04,45.8,32.3,37.1,39.5,26,30.8,30.2,77.1,0,0,0,,0,0,20.8,14.6,40.1,1018.3,52.9,9.1,69.3,6,5,10,2024-02-04T07:00:22,2024-02-04T17:09:05,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-05,41.4,32.8,36.1,34.9,24.6,29,30.6,80.8,0,0,0,,0,0,20.4,12.4,20.3,1020.8,79.2,9.7,37.8,3.2,2,10,2024-02-05T06:59:16,2024-02-05T17:10:22,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-06,44.2,33.4,37,40.8,28.6,33.1,32,82.4,0,0,0,,0,0,18.3,7.8,171.1,1023.4,79,7.2,61.5,5.2,4,10,2024-02-06T06:58:08,2024-02-06T17:11:39,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-07,47.2,30.4,39.8,44,26.3,36.3,31.7,73.8,0,0,0,,0,0,21.9,11.3,171.4,1021.1,78.4,7.6,31.1,2.7,1,10,2024-02-07T06:56:58,2024-02-07T17:12:57,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-08,57.8,45.7,52.7,57.8,40.7,50.9,39.6,61.5,0.104,100,20.83,rain,0,0,40.2,26.1,191.7,1008.7,76.5,9.9,53.5,4.5,6,10,2024-02-08T06:55:47,2024-02-08T17:14:14,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-09,56.5,39.5,49,56.5,33.5,46.4,36.1,61.6,0,0,0,,0,0,33.9,21.3,246.6,1008.2,26.9,9.9,73.8,6.2,6,10,2024-02-09T06:54:35,2024-02-09T17:15:31,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-10,42.4,33.3,36.8,36,24.5,31.2,25.8,65,0,0,0,,0,0,19.7,12.7,299.9,1015.2,64.4,9.9,56.5,4.8,4,10,2024-02-10T06:53:21,2024-02-10T17:16:48,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-11,41.9,29.3,33.5,37.3,21.7,28.7,23.4,67.1,0,0,0,,0,0,13,9.8,343.6,1018.7,38.6,9.9,95.8,8.4,4,10,2024-02-11T06:52:05,2024-02-11T17:18:05,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-12,45.5,26,35.5,42.7,22,32.5,24.5,66.1,0,0,0,,0,0,17.2,8.5,257.8,1013.3,19.4,9.9,101.2,8.7,6,10,2024-02-12T06:50:48,2024-02-12T17:19:21,0.1,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-13,40.4,29.5,34.8,35.7,21.9,29.1,21,57.8,0,0,0,,0,0,20.8,11,322.4,1016.7,36,9.9,88.9,7.7,7,10,2024-02-13T06:49:30,2024-02-13T17:20:38,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-14,46.7,26.4,37.2,45.7,23.7,33.8,22.1,56,0,0,0,,0,0,21,10.4,165.1,1022.3,46.7,9.9,124.5,10.8,6,10,2024-02-14T06:48:11,2024-02-14T17:21:54,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-15,44.4,33.2,40.4,37.5,23.9,32.9,23.4,52.8,0.075,100,16.67,rain,0,0,36.6,21.5,295.5,1015.9,71.7,9.6,71.4,6.1,4,10,2024-02-15T06:46:50,2024-02-15T17:23:10,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-16,32.8,26.4,29.8,25.6,13.9,21.7,13.9,51.2,0,0,0,,0,0,28.6,16.1,325.3,1021.1,93.3,9.8,39.6,3.4,1,10,2024-02-16T06:45:28,2024-02-16T17:24:26,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-17,29.5,13.6,21.2,16.7,0.2,7.6,6,51.7,0,0,0,,0,0,38.3,23.6,270.5,1020,19.7,9.9,139.1,11.9,7,10,2024-02-17T06:44:05,2024-02-17T17:25:41,0.27,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-18,45.9,23.9,33.9,40.2,9.9,25.7,16.6,50.4,0,0,0,,0,0,33.1,19.3,265.5,1012.3,2.5,9.8,136.6,11.7,7,10,2024-02-18T06:42:41,2024-02-18T17:26:57,0.3,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-19,50.6,25.3,37.4,50.6,23.2,35.3,21.4,55.1,0,0,0,,0,0,13.2,9.5,210.7,1020.2,53.4,9.7,111.8,9.6,6,10,2024-02-19T06:41:15,2024-02-19T17:28:12,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-20,57.5,30.7,44.4,57.5,26.4,42,27.9,55.6,0,0,0,,0,0,28.7,16.6,184.5,1021,16.5,9.8,128,11.1,6,10,2024-02-20T06:39:49,2024-02-20T17:29:26,0.37,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-21,65.3,46,54.1,65.3,41,52.4,35.3,49.6,0,0,0,,0,0,29.4,17,217.7,1013.2,89,9.9,84.1,7.3,5,10,2024-02-21T06:38:21,2024-02-21T17:30:41,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-22,59.9,47.2,51.6,59.9,44.3,50.3,32.9,49.6,0,0,0,,0,0,19.5,11.1,47.3,1006.1,72.9,9.9,106,9.2,5,10,2024-02-22T06:36:52,2024-02-22T17:31:55,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-23,51,28.7,40.8,51,15.4,33.9,29.1,64.5,0.005,100,8.33,"rain,snow",0,0.1,34.3,22.2,357.6,1006.7,47.8,8.1,83.8,7.2,6,10,2024-02-23T06:35:23,2024-02-23T17:33:09,0.47,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-24,34.8,23.5,29.9,34.8,11.8,21.5,16.9,58.5,0.008,100,4.17,"rain,snow",1.2,0.3,33.5,19.7,356,1017.2,65.5,9.8,106.2,9.2,6,10,2024-02-24T06:33:52,2024-02-24T17:34:22,0.5,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-25,60.9,31.9,45.8,60.9,23.1,41.5,27.4,49.8,0,0,0,,0,0,26.8,17.2,213.8,1009.5,53.7,9.9,99.8,8.6,5,10,2024-02-25T06:32:21,2024-02-25T17:35:35,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-26,71.2,41.7,56.1,71.2,38.5,55,35,47.4,0,0,0,,0,0,32.2,17.8,157.1,1005.7,52.9,9.9,99.6,8.6,6,10,2024-02-26T06:30:49,2024-02-26T17:36:48,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-27,72.4,54.6,62.8,72.4,54.6,62.8,54.4,75.2,0.38,100,8.33,rain,0,0,36.7,17.4,194.5,993.3,63.2,9.4,101,8.6,6,30,2024-02-27T06:29:16,2024-02-27T17:38:01,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-28,53.6,23.1,32,53.6,6.2,21.1,15.5,52.2,0.018,100,8.33,"rain,snow",0.2,0,38.1,27.5,298.1,1013,47.5,9.9,109.3,9.3,7,10,2024-02-28T06:27:42,2024-02-28T17:39:13,0.64,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-02-29,44.9,19.9,32.5,37.7,11.4,25.5,9.1,37.9,0,0,0,,0,0,28.9,16.5,213.3,1029.9,7.1,9.9,122.5,10.6,6,10,2024-02-29T06:26:07,2024-02-29T17:40:25,0.68,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-01,46.3,31.6,40.4,41.5,24.8,34.4,20.7,45.6,0,0,0,,0,0,23.5,13.1,187.1,1022,67.1,9.9,47.7,4.2,2,10,2024-03-01T06:24:32,2024-03-01T17:41:37,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-02,59.6,36.3,48.4,59.6,31.5,46.1,35.3,61.8,0,0,0,,0,0,22.8,12.4,191.2,1017.8,27.5,9.8,115.6,9.9,7,10,2024-03-02T06:22:56,2024-03-02T17:42:48,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-03,72.7,44.6,58.6,72.7,38.1,56.7,42.1,58.3,0,0,0,,0,0,43.6,24.4,174.8,1011.2,41.8,9.7,118.8,10.3,7,10,2024-03-03T06:21:19,2024-03-03T17:43:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-04,71.7,53.7,62.7,71.7,53.7,62.7,53.6,72.6,0.234,100,12.5,rain,0,0,34,17.9,186.9,1010.9,75.8,9.6,34.6,2.9,2,30,2024-03-04T06:19:42,2024-03-04T17:45:10,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-05,44.5,39.8,42.2,37.6,32,34.6,37.3,82.6,0.766,100,37.5,rain,0,0,32.2,21,15.8,1015,99.9,8.7,40.4,3.4,2,10,2024-03-05T06:18:04,2024-03-05T17:46:21,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,KPWK,74466504838"
"Chicago, IL, United States",2024-03-06,48.5,39.5,42.7,42.7,32.4,36.2,34,72.8,0,0,0,,0,0,26.2,15.7,21.2,1018.9,61.3,8.4,127.7,11.1,7,10,2024-03-06T06:16:26,2024-03-06T17:47:31,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-07,48.9,38.2,43.3,46.1,33,38.8,34.3,70.6,0,0,0,,0,0,19.5,12.9,84.9,1018.7,81.3,9.8,124.8,10.8,7,10,2024-03-07T06:14:47,2024-03-07T17:48:41,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-08,46.6,41.4,44.4,43.6,34.2,39.1,40.7,87.1,0.776,100,54.17,rain,0,0,31.1,15.6,36.6,1012.1,100,6.3,12.1,0.9,0,10,2024-03-08T06:13:07,2024-03-08T17:49:51,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-09,45.5,34.7,40.6,39.2,26.8,33.3,28.8,64.5,0,0,0,,0,0,30.9,17.9,315.1,1011.7,74.3,9.9,114.5,9.9,6,10,2024-03-09T06:11:27,2024-03-09T17:51:00,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-10,47.3,30.5,38.3,42.7,21.5,31.5,18.2,45.6,0,0,0,,0,0,34.4,19.3,336.4,1019.2,13.7,9.9,151.7,12.3,7,10,2024-03-10T07:09:47,2024-03-10T18:52:09,0,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-11,67.6,32.9,50.1,67.6,27.5,47.7,27.7,43.8,0,0,0,,0,0,39.3,24.1,216.9,1017.6,25.6,9.9,127.8,11.1,6,10,2024-03-11T07:08:06,2024-03-11T18:53:18,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-12,71.3,48.8,59.9,71.3,44.7,59.6,36.9,43.1,0,0,0,,0,0,34.6,20.7,223.8,1010.1,80.8,9.9,108.8,9.2,5,10,2024-03-12T07:06:25,2024-03-12T18:54:27,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-13,67.4,49.4,57,67.4,48.1,56.9,40.5,55,0.021,100,4.17,rain,0,0,21.9,11.6,74.6,1010.1,67,9.9,115.2,10.1,6,10,2024-03-13T07:04:44,2024-03-13T18:55:36,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-14,62.9,42.6,50.6,62.9,34.3,47.4,44.2,79.2,0.562,100,37.5,rain,0,0,34.8,19.4,27.5,1010.4,96.4,8,28.7,2.5,1,10,2024-03-14T07:03:02,2024-03-14T18:56:44,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-03-15,51.1,38.3,42.7,51.1,30.2,37.5,35.1,74.6,0,0,0,,0,0,28.8,17.6,28.1,1019.1,59.6,9.9,106.3,9.1,7,10,2024-03-15T07:01:20,2024-03-15T18:57:52,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
